"date","approx_percentage_new_positive_tests","approx_percentage_total_positve_tests","tests_per_case","percentage_vaccinated","percentage_fully_vaccinated","percentage_new_vaccinated","population_density","percentage_population_over_65","gdp_per_capita","percentage_cardiovascular_death","diabetes_prevalence","hospital_beds_per_100","life_expectancy","human_development_index","stringency_index","percentage_avg_new_deaths_by_country","percentage_total_deaths","perecentage_new_deaths"
44,0.0506342468945615,9.72315181685351,14.7,48.0670821153756,32.1400245230194,1.57938134658481,402.606,0.000135554785079292,33132.32,0.09332,6.74,0.299,82.97,0.919,62.96,0.000454677976913025,0.0632311718008152,0.000369705371391575
45,0.0407315960954954,9.62089588623057,14.8,48.8617984710603,33.0553225962421,1.71001442890745,402.606,0.000135554785079292,33132.32,0.09332,6.74,0.299,82.97,0.919,62.96,0.000454677976913025,0.0636470903436307,0.000415918542815521
46,0.0471485260135675,9.3808534902671,15.4,49.3178300466718,33.4933772481697,0.894086227539099,402.606,0.000135554785079292,33132.32,0.09332,6.74,0.299,82.97,0.919,62.96,0.000454677976913025,0.0638434963221825,0.000196405978551774
47,0.0131364636826283,8.38374419345943,17.3,49.6818280913926,33.8228540538367,0.693474850387746,402.606,0.000135554785079292,33132.32,0.09332,6.74,0.299,82.97,0.919,62.96,0.000454677976913025,0.0638434963221825,0
48,0.0377449543592942,9.43332034358107,15.4,50.5954278305654,34.7260673827321,1.81681306806819,402.606,0.000135554785079292,33132.32,0.09332,6.74,0.299,82.97,0.919,57.41,0.000454677976913025,0.0644327142578379,0.000589217935655322
49,0.051303032358116,9.19436736536746,16,51.5733447510676,35.6498802327896,1.90172977055969,402.606,0.000135554785079292,33132.32,0.09332,6.74,0.299,82.97,0.919,57.41,0.000454677976913025,0.0646522268221016,0.000219512564263747
50,0.0541584171341803,9.24852578250164,15.8,52.4624052962143,36.4575016165945,1.69668192895164,402.606,0.000135554785079292,33132.32,0.09332,6.74,0.299,82.97,0.919,57.41,0.000454677976913025,0.0650912519506291,0.000439025128527495
51,0.0545802278563524,9.15630401381034,16.2,53.1638519186727,37.1806222164507,1.42456722231458,402.606,0.000135554785079292,33132.32,0.09332,6.74,0.299,82.97,0.919,57.41,0.000454677976913025,0.0653916375648847,0.000300385614255654
52,0.0495510332629699,9.05817272426992,16.4,53.7551032338706,37.9226440034193,1.33327310216658,402.606,0.000135554785079292,33132.32,0.09332,6.74,0.299,82.97,0.919,73.15,0.000454677976913025,0.0657035764719964,0.000311938907111641
53,0.0470511548613772,9.2537185139554,16.3,54.0421332415848,38.2800566712121,0.644442675506938,402.606,0.000135554785079292,33132.32,0.09332,6.74,0.299,82.97,0.919,73.15,0.000454677976913025,0.0658191094005562,0.000115532928559867
54,0.0188679713954333,10.018854107444,15,54.243795968386,38.5155127796171,0.437118835206257,402.606,0.000135554785079292,33132.32,0.09332,6.74,0.299,82.97,0.919,73.15,0.000454677976913025,0.0662234746505158,0.000404365249959535
55,0.0372361820017952,8.8598092019898,16.9,54.6951138005123,39.1376922597906,1.07349731229972,402.606,0.000135554785079292,33132.32,0.09332,6.74,0.299,82.97,0.919,59.26,0.000454677976913025,0.0664545405076355,0.000231065857119734
56,0.0579754633476983,8.31711963469412,18.3,55.2203496003312,39.8427204030343,1.2302639430626,402.606,0.000135554785079292,33132.32,0.09332,6.74,0.299,82.97,0.919,59.26,0.000454677976913025,0.0665469668504834,9.24263428478936e-05
57,0.0581691196425504,8.22406839734223,18.5,55.6929139380196,40.5856086869671,1.21545262162122,402.606,0.000135554785079292,33132.32,0.09332,6.74,0.299,82.97,0.919,57.41,0.000454677976913025,0.066893565636163,0.000346598785679601
58,0.0572096417774464,7.97668291329219,19.2,56.178152237971,41.3502633746406,1.24989298762492,402.606,0.000135554785079292,33132.32,0.09332,6.74,0.299,82.97,0.919,57.41,0.000454677976913025,0.0670437584432908,0.000150192807127827
59,0.0533299998232346,7.72321741645034,20.1,56.6300361814472,42.2304394375811,1.3320600064167,402.606,0.000135554785079292,33132.32,0.09332,6.74,0.299,82.97,0.919,57.41,0.000454677976913025,0.0672632710075546,0.000219512564263747
60,0.0560521866859622,7.16141220982028,21.7,56.8285101994202,42.6511063837604,0.619140964152327,402.606,0.000135554785079292,33132.32,0.09332,6.74,0.299,82.97,0.919,57.41,0.000454677976913025,0.0674019105218264,0.00013863951427184
61,0.0244148805949853,7.18582709041526,21.9,56.9518184940722,42.9423764499527,0.414578360844227,402.606,0.000135554785079292,33132.32,0.09332,6.74,0.299,82.97,0.919,57.41,0.000454677976913025,0.0676560829646581,0.000254172442831707
13,0.0279287619289314,3.86448018078448,12.6,1.99421195138195,0.00480137649824283,0.0603091259496818,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.135915506888082,0.000623533909692575
14,0.0191578759411641,3.545496040907,13.7,2.0571706829638,0.0128940858354465,0.0710514409190539,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.136539040797774,0.000623533909692575
15,0.0273140104199297,3.18426253999466,15.4,2.1076388891186,0.0156991614610131,0.0532732817803656,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.137536364266062,0.000997323468288124
16,0.0272997998009587,2.91763041302688,16.8,2.1496935223328,0.0231435278470244,0.0494989996002106,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.138403026782452,0.00086666251638968
17,0.0238970909050252,2.69427068926861,18.6,2.1754006511348,0.0554300144547399,0.0579936154097094,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.139264727490542,0.000861700708089739
18,0.0232056893814061,2.66758247699689,19,2.19535539018106,0.0784164183722662,0.0429411429637887,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.140045385329732,0.000780657839190704
19,0.023678658872173,2.54026590132207,19.9,2.20471170669865,0.132478627672322,0.0634185258176448,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.140852506146523,0.000807120816790389
20,0.0178799589056421,2.55814586022771,20.2,2.20965035989319,0.18308907233172,0.0555490978539385,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.141347033040417,0.000494526893894111
21,0.01049678815533,2.56864264838304,19.9,2.2170831487265,0.289017063791058,0.11336078029265,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.142041686202409,0.000694653161991728
22,0.0211941160627826,2.58983676444583,19.9,2.22389571152232,0.413937203486471,0.131732702491231,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.142936465632498,0.000894779430089345
23,0.0247797172126519,2.66641321694739,19.7,2.2334769633495,0.520295218331804,0.115939266672519,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.143708853791189,0.000772388158690802
24,0.0232452928813201,2.68965850982871,19.7,2.24087501952472,0.66676283753776,0.153865675381168,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.144522590352379,0.00081373656119031
25,0.0226692616703551,2.71232777149907,19.8,2.24837396580203,0.819958668798436,0.160694777537986,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.14531151787207,0.000788927519690606
26,0.0246444748577565,2.68378934887645,20,2.25494670786335,0.961954044790045,0.148568118052931,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.146007824970161,0.000696307098091708
27,0.0176445211018099,2.70143386997826,20.1,2.2590153906693,1.05582649601663,0.0979411340325337,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.146399807825857,0.000391982855695332
28,0.0115420443457317,2.65894723692443,20.4,2.26617031823781,1.18954226789173,0.140870699443622,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.14694395280275,0.00054414497689352
29,0.0198092274021222,2.67875646432655,20.5,2.27644622322699,1.32373768123584,0.14447131833328,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.14776926691664,0.000825314113890172
30,0.0221738846533056,2.64626184970788,20.8,2.29152681258661,1.47175007675917,0.163092984882958,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.148556540500231,0.000787273583590625
31,0.0214462850842022,2.66770813479209,20.9,2.31331576676775,1.62539081683074,0.175429694252711,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.149252847598323,0.000696307098091708
32,0.0214752620446739,2.68918339683676,20.8,2.34220010681781,1.77032854514422,0.17382206836353,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.149876381508015,0.000623533909692575
33,0.0228870734771698,2.7680951244147,20.4,2.36599528548823,1.87146839159411,0.124935025120312,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.150513146906508,0.000636765398492417
34,0.0167587738167625,2.78485389823146,20.3,2.38078808996645,1.9230215798305,0.0663459927146099,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.150959709653502,0.000446562746994682
35,0.0116920546960638,2.79654595292752,20.3,2.42488533426412,1.98765078687333,0.108726451340505,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.151467468036196,0.000507758382693954
36,0.022227060352856,2.81877301328038,20.4,2.48165172908765,2.03953972413801,0.108655332088206,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.152165429070388,0.000697961034191689
37,0.0246894817669092,2.78593651518442,20.8,2.55546193542147,2.08399256469718,0.118263046892992,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.152721151599981,0.000555722529593383
38,0.0232238826785058,2.80916039786293,20.7,2.64573872956669,2.11510971848221,0.121393947930254,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.153367840615074,0.000646689015092299
39,0.0228337654627313,2.83199416332566,21,2.74149336007505,2.13892474438583,0.119569656411976,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.153890484422667,0.000522643807593776
40,0.0225846595309689,2.79557894445401,21.1,2.81726844249565,2.14922545841651,0.086075796451275,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.154404858549761,0.000514374127093875
41,0.015985580191191,2.8115645246452,21.2,2.86165843348302,2.15298485517176,0.0481493877426266,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,78.7,0.000601998283390748,0.154770378427857,0.000365519878095647
42,0.0136396603820844,2.76538366322633,21.8,2.95397783871172,2.16216585446275,0.101500404519691,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,82.41,0.000601998283390748,0.155197093941652,0.000426715513794919
43,0.0208476561443031,2.78623131937063,21.8,3.06038877951226,2.17165779374054,0.11590288007832,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,82.41,0.000601998283390748,0.155752816471245,0.000555722529593383
44,0.0223991011320399,2.80863042050267,21.9,3.17584675077968,2.18651179385446,0.130311971381348,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,82.41,0.000601998283390748,0.156363118892138,0.000610302420892733
45,0.0214690994787653,2.76904233692703,22.2,3.30972130052039,2.19876911429142,0.14613187017766,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,82.41,0.000601998283390748,0.156937034718831,0.000573915826693166
46,0.0226058133736876,2.85318242445465,21.9,3.44986922988832,2.2086976926996,0.150076507776113,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,82.41,0.000601998283390748,0.157512604481624,0.000575569762793146
47,0.0232867388660495,2.8764691633207,21.7,3.56673470077683,2.21498761168782,0.123155389876733,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,82.41,0.000601998283390748,0.157927742442719,0.000415137961095057
48,0.0190952810755242,2.89556444439622,21.6,3.64659500536438,2.21834179409858,0.0832144869983091,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,82.41,0.000601998283390748,0.158311455617915,0.000383713175195431
49,0.0135494679386803,3.035008018613,21,3.80999727629803,2.22694556969068,0.172006046525752,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,82.41,0.000601998283390748,0.158764634109309,0.000453178491394604
50,0.0241223272309928,3.05913034584399,20.6,3.97468630951747,2.23526983008188,0.17301329361064,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,82.41,0.000601998283390748,0.159353435360902,0.000588801251592989
51,0.0281373398104999,3.21473145006466,20.2,4.15834433586758,2.24808783485673,0.19647603112496,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,82.41,0.000601998283390748,0.159879387040696,0.000525951679793737
52,0.0298351945296791,3.30886127359563,19.6,4.34565590706255,2.2674537726514,0.206677508989639,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,82.41,0.000601998283390748,0.16038879935949,0.000509412318793934
53,0.0285244634019335,3.46714500262877,19,4.54049784932073,2.29109513526452,0.218483304871298,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,82.41,0.000601998283390748,0.160807245192785,0.000418445833295017
54,0.0288521511456782,3.56141498401272,18.5,4.72654250546312,2.31009720711719,0.205046727995058,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,82.41,0.000601998283390748,0.16127034730078,0.000463102107994485
55,0.0238056712410349,3.7171249139209,17.9,4.84027872925046,2.32353543792953,0.127174454599686,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,82.41,0.000601998283390748,0.161587903031976,0.000317555731196219
56,0.0163685325557805,3.86624790768814,17.4,5.01734912811435,2.36359707814325,0.217132039077614,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,82.41,0.000601998283390748,0.161994771312571,0.000406868280595155
57,0.0327859703481013,3.96569332472052,17.1,5.2229763876805,2.41320358358996,0.255233765012861,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,82.41,0.000601998283390748,0.162562071394864,0.000567300082293245
58,0.0356142721983199,4.06852273801579,16.6,5.44596005267985,2.48076356540196,0.29054364681134,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,82.41,0.000601998283390748,0.163135987221557,0.000573915826693166
59,0.0348275444136423,4.23896770702996,16.2,5.6765319765059,2.55671892685745,0.30652728528155,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,82.41,0.000601998283390748,0.163696671559451,0.000560684337893323
60,0.0388091243288245,4.27777683135879,16.1,5.90617273430767,2.63909983006137,0.312021661005684,205.859,3.80752629576466e-05,35220.084,0.113151,4.78,0.318,83.51,0.892,82.41,0.000601998283390748,0.164187890581145,0.000491219021694151
15,0.0592501757499992,4.58347430444883,12.2,0.864541549632542,0.072897812641488,0.0464425337265044,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,57.41,0.000863413053623858,0.0536527901041352,0.00153748113934775
16,0.0533255717044092,4.46911179184414,12.6,0.86554886486177,0.112713272491493,0.0408227750792333,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,57.41,0.000863413053623858,0.054713121924375,0.00106033182023983
17,0.0494890791124174,4.51860087095656,12.6,0.87965127807096,0.113402488174649,0.0147916288923456,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,57.41,0.000863413053623858,0.0560385366996748,0.00132541477529978
18,0.0499507475869499,4.39695918040592,13.1,0.890148563091334,0.114303770221853,0.0113985670675781,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,57.41,0.000863413053623858,0.0570458519289026,0.00100731522922783
22,0.0499098187786886,4.46855904086625,13.4,0.899426466518432,0.192026092645432,0.0449580691781686,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,57.41,0.000863413053623858,0.0596966814795022,0.000636199092143896
23,0.0491448954035676,4.57728472348137,13.2,0.903720810390404,0.23109932022127,0.0433675714478089,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,57.41,0.000863413053623858,0.0603328805716461,0.000636199092143896
24,0.0454137997945077,4.74315338442012,12.9,0.905258291529751,0.270861763480264,0.0412999243983412,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,57.41,0.000863413053623858,0.060863046481766,0.000530165910119913
25,0.0481948911092237,4.85215793430396,12.6,0.908015154262375,0.319106861301176,0.0510019605535356,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,57.41,0.000863413053623858,0.0618173451199818,0.000954298638215843
26,0.0411875292253958,4.83192574284196,12.8,0.908227220626423,0.335223904968821,0.0163291100316933,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,57.41,0.000863413053623858,0.0625595773941497,0.000742232274167878
29,0.0562939706351706,5.17646296632068,12.2,0.916073676096197,0.503869680977965,0.0958539965496803,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,57.41,0.000863413053623858,0.0646272244436174,0.000901282047203852
30,0.0548524495255545,5.35757061014674,11.9,0.928797657939075,0.576979559983501,0.0858338608484139,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,57.41,0.000863413053623858,0.0662707387649891,0.00164351432137173
31,0.050124005806377,5.15257220594613,12.5,0.936219980680754,0.649241173532845,0.0796839362910229,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,57.41,0.000863413053623858,0.0679142530863608,0.00164351432137173
32,0.0481446313809444,5.13630968475275,12.7,0.944808668424697,0.729031143005892,0.0883786572169895,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,57.41,0.000863413053623858,0.0693987176346966,0.00148446454833576
33,0.0491229995514796,5.31546584088025,12.4,0.945285817743805,0.758561384199571,0.0300073905127871,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,57.41,0.000863413053623858,0.0703530162729124,0.000954298638215843
34,0.0218513181515023,5.27169412395915,12.4,0.945391850925829,0.765082424894046,0.00662707387649891,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,57.41,0.000863413053623858,0.0709892153650563,0.000636199092143896
35,0.0139345096654547,5.21973245707512,12.6,0.958964098224898,0.773299996500905,0.0217898189059284,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,53.7,0.000863413053623858,0.0714133480931523,0.00042413272809593
36,0.0549003765238294,5.27463283359895,12.6,0.966439437557589,0.775579709914421,0.0097550527462064,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,53.7,0.000863413053623858,0.0722616135493441,0.000848265456191861
37,0.0496969041491844,5.12402722507982,13.2,0.98907752191971,0.786023978343783,0.0330823527914826,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,53.7,0.000863413053623858,0.0739581444617279,0.00169653091238372
38,0.0503753044477739,5.2418239403839,13.1,1.04750180521492,0.822075260231937,0.0944755651833685,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,56.48,0.000863413053623858,0.0750714928729797,0.00111334841125182
39,0.0481284613206857,5.15380113052579,13.3,1.10984931624503,0.851393435061568,0.0916656858597329,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,56.48,0.000863413053623858,0.0758667417381595,0.00079524886517987
40,0.0387712450734333,4.98642033037819,13.8,1.12172503263171,0.860777371670691,0.0212596529958085,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,56.48,0.000863413053623858,0.0765029408303034,0.000636199092143896
41,0.018914199009438,5.00533452938763,13.9,1.12177804922272,0.86183770349093,0.00111334841125182,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,56.48,0.000863413053623858,0.0769270735583994,0.00042413272809593
42,0.0121615818454227,5.01749611123305,13.9,1.15973792838731,0.870002258506777,0.0461244341804324,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,56.48,0.000863413053623858,0.0778283556056032,0.000901282047203852
43,0.0485880091315776,4.99639667437528,14.1,1.22881854647593,0.874031519423688,0.073109879005536,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,56.48,0.000863413053623858,0.0787826542438191,0.000954298638215843
44,0.0454654379541534,4.9714903281833,14.2,1.32493762598067,0.883521489214835,0.105609049295887,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,56.48,0.000863413053623858,0.0799490192460829,0.00116636500226381
45,0.0405592826219037,5.01204961080521,14.3,1.40393234658854,0.88633136853847,0.0818045999315026,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,56.48,0.000863413053623858,0.0806382349292388,0.000689215683155887
46,0.0399286502718161,4.98037755235123,14.4,1.47237676558502,0.889300297635142,0.0714133480931523,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,56.48,0.000863413053623858,0.0812744340213827,0.000636199092143896
47,0.0432109074213684,5.31230599903934,13.7,1.51229825861705,0.89030761286437,0.0409288082612573,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,56.48,0.000863413053623858,0.0815395169764426,0.000265082955059956
50,0.0483943925412018,5.3190506637147,13.9,1.77260972048593,0.893488608325089,0.126073453426515,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,56.48,0.000863413053623858,0.0832360478888263,0.00127239818428779
51,0.0480622966151027,5.3671129603298,13.8,1.99941469683523,0.895185139237473,0.228501507261682,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,56.48,0.000863413053623858,0.0841373299360302,0.000901282047203852
52,0.0466919237706248,5.41380488410043,13.8,2.21810813475969,0.897411836059977,0.220920134746968,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,56.48,0.000863413053623858,0.0844554294821021,0.000318099546071948
53,0.0478615227849403,5.38647467238397,14.1,2.39115428782283,0.90175919652296,0.177393513526123,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,56.48,0.000863413053623858,0.0848795622101981,0.00042413272809593
54,0.0429379249942477,5.12594923555378,15,2.42163882765473,0.902236345842068,0.0309616891510029,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,56.48,0.000863413053623858,0.0855687778933539,0.000689215683155887
55,0.0169321207378637,5.06637465128337,15.1,2.42847796789527,0.90228936243308,0.00689215683155887,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,56.48,0.000863413053623858,0.0857808442574019,0.000212066364047965
56,0.0120753768684372,5.07845002815181,15.1,2.50938128577957,0.91427111200179,0.0928850674530087,31.212,0.00104728973885088,25063.846,0.35006,4.91,0.557,75.29,0.866,56.48,0.000863413053623858,0.0859398940304379,0.000159049773035974
13,0.0171606194929197,7.85007532258675,8.5,1.87654442526534,0.0400030709428199,0.0415458891059038,45.135,0.000698015017498129,29524.265,0.342989,3.67,0.656,75.93,0.882,74.07,0.000710484787064798,0.0899977261798977,0.00113874673941911
14,0.0353411887267012,7.68583832514599,8.7,1.98094178763402,0.101458661105664,0.165852952531526,45.135,0.000698015017498129,29524.265,0.342989,3.67,0.656,75.93,0.882,70.37,0.000710484787064798,0.0909528040903783,0.000955077910480547
15,0.0444002496426723,7.52973844456746,8.9,2.06811101384826,0.245234620398774,0.230945185507354,45.135,0.000698015017498129,29524.265,0.342989,3.67,0.656,75.93,0.882,70.37,0.000710484787064798,0.091760946937708,0.000808142847329694
16,0.0430904704897456,7.50559910751643,9,2.12820745467696,0.312567613087653,0.127429433517578,45.135,0.000698015017498129,29524.265,0.342989,3.67,0.656,75.93,0.882,70.37,0.000710484787064798,0.0926792910824008,0.000918344144692834
17,0.0430740137626727,7.48105511130147,9.1,2.16167191530957,0.336003755660214,0.056900603205168,45.135,0.000698015017498129,29524.265,0.342989,3.67,0.656,75.93,0.882,70.37,0.000710484787064798,0.0940751741823339,0.00139588309993311
18,0.0428385870577392,7.45588410643829,9.2,2.173536921659,0.338575119265354,0.0144363699545714,45.135,0.000698015017498129,29524.265,0.342989,3.67,0.656,75.93,0.882,70.37,0.000710484787064798,0.0953975897506916,0.00132241556835768
19,0.023736037036452,7.41121753699366,9.3,2.1738307917853,0.338575119265354,0.000293870126301707,45.135,0.000698015017498129,29524.265,0.342989,3.67,0.656,75.93,0.882,70.37,0.000710484787064798,0.0966465377874739,0.00124894803678225
22,0.046581280252552,7.36813602954276,9.4,2.26834677115709,0.361717391711613,0.113911407707699,45.135,0.000698015017498129,29524.265,0.342989,3.67,0.656,75.93,0.882,70.37,0.000710484787064798,0.0988505637347367,0.000624474018391127
23,0.0405071316769589,7.13060029218037,9.8,2.40900036035824,0.474012513724653,0.252948711214194,45.135,0.000698015017498129,29524.265,0.342989,3.67,0.656,75.93,0.882,70.37,0.000710484787064798,0.0999158429425804,0.00106527920784369
24,0.0372398836127365,7.16784017579311,9.8,2.53338089131544,0.609413174418165,0.259781191650709,45.135,0.000698015017498129,29524.265,0.342989,3.67,0.656,75.93,0.882,70.37,0.000710484787064798,0.100981122150424,0.00106527920784369
25,0.0324861302483827,6.9895074773417,10.1,2.64314138348913,0.795506431898721,0.295853749654243,45.135,0.000698015017498129,29524.265,0.342989,3.67,0.656,75.93,0.882,70.37,0.000710484787064798,0.101605596168815,0.000624474018391127
26,0.0226744679389529,7.01218194528065,10.1,2.65034120158352,0.811412152484801,0.0231055386804717,45.135,0.000698015017498129,29524.265,0.342989,3.67,0.656,75.93,0.882,70.37,0.000710484787064798,0.102523940313508,0.000918344144692834
27,0.0102262395901099,7.02240818487076,10.1,2.65063507170982,0.811412152484801,0.000293870126301707,45.135,0.000698015017498129,29524.265,0.342989,3.67,0.656,75.93,0.882,70.37,0.000710484787064798,0.103148414331899,0.000624474018391127
28,0.0305636686158827,6.84017160546025,10.4,2.68924225955271,0.878708411407891,0.105903446765978,45.135,0.000698015017498129,29524.265,0.342989,3.67,0.656,75.93,0.882,70.37,0.000710484787064798,0.103956557179229,0.000808142847329694
29,0.0289818391935322,6.5128945068694,11,2.75007337569716,0.959779832501375,0.141902537237937,45.135,0.000698015017498129,29524.265,0.342989,3.67,0.656,75.93,0.882,70.37,0.000710484787064798,0.10458103119762,0.000624474018391127
30,0.0318900514309455,6.47321428899409,11.1,2.80991268016535,1.14932606396598,0.249385535932786,45.135,0.000698015017498129,29524.265,0.342989,3.67,0.656,75.93,0.882,70.37,0.000710484787064798,0.105315706513374,0.000734675315754267
